Record ID,Country,ISO3,Type,RD_Years
5301,United States,USA,Collab,0.752909
5279,United States,USA,Collab,2.872005
5275,United States,USA,Collab,9.511294
5266,United States,USA,Collab,4.082136
5249,United States,USA,Collab,4.47091
5245,United States,USA,Collab,0.396988
5163,United States,USA,Collab,1.741273
5162,United States,USA,Collab,9.946612
5101,United States,USA,Collab,1.073238
5012,United States,USA,Collab,0.670773
4997,United States,USA,Collab,8.372348
4987,United States,USA,Collab,5.147159
4985,United States,USA,Collab,0.43258
4924,United States,USA,Collab,1.69473
4909,United States,USA,Collab,3.460643
4908,United States,USA,Collab,0.495551
4883,United States,USA,Collab,0.19165
4878,United States,USA,Collab,1.83436
4848,United States,USA,Collab,0.698152
4823,United States,USA,Collab,0
4821,United States,USA,Collab,0.134155
4807,United States,USA,Collab,0.939083
4805,United States,USA,Collab,0.035592
4794,United States,USA,Collab,0.908966
4793,United States,USA,Collab,3.893224
4749,United States,USA,Collab,6.836413
4748,United States,USA,Collab,4.793977
4741,United States,USA,Collab,0.309377
4718,United States,USA,Collab,9.869952
4707,United States,USA,Collab,1.459274
4686,United States,USA,Collab,9.935661
4680,United States,USA,Collab,1.50308
4674,United States,USA,Collab,0.15332
4650,United States,USA,Collab,0.416153
4623,United States,USA,Collab,3.564682
4598,United States,USA,Collab,1.774127
4597,United States,USA,Collab,2.023272
4575,United States,USA,Collab,5.98768
4570,United States,USA,Collab,2.069815
4566,United States,USA,Collab,5.71937
4544,United States,USA,Collab,0.498289
4532,United States,USA,Collab,0.213552
4505,United States,USA,Collab,19.542779
4493,United States,USA,Collab,0.692676
4492,United States,USA,Collab,1.522245
4466,United States,USA,Collab,0.733744
4442,United States,USA,Collab,1.333333
4440,United States,USA,Collab,4.77755
4361,United States,USA,Collab,1.831622
4356,United States,USA,Collab,2.759754
4343,United States,USA,Collab,0.279261
4334,United States,USA,Collab,9.418207
4305,United States,USA,Collab,1.166324
4265,United States,USA,Collab,1.045859
4229,United States,USA,Collab,0.501027
4214,United States,USA,Collab,4.991102
4211,United States,USA,Collab,5.524983
4208,United States,USA,Collab,6.316222
4202,United States,USA,Collab,0.249144
4194,United States,USA,Collab,0
4190,United States,USA,Collab,0
4185,United States,USA,Collab,6.250513
4168,United States,USA,Collab,0.720055
4161,United States,USA,Collab,0.350445
4150,United States,USA,Collab,8.084873
4126,United States,USA,Collab,5.253936
4124,United States,USA,Collab,0.750171
4113,United States,USA,Collab,3.003422
4085,United States,USA,Collab,1.253936
4075,United States,USA,Collab,7.748118
4062,United States,USA,Collab,2.696783
4038,United States,USA,Collab,4.539357
4035,United States,USA,Collab,12.186174
4032,United States,USA,Collab,0.306639
4020,United States,USA,Collab,0.536619
4019,United States,USA,Collab,2.587269
3989,United States,USA,Collab,0.999316
3981,United States,USA,Collab,1.034908
3964,United States,USA,Collab,0.503765
3955,United States,USA,Collab,0.939083
3949,United States,USA,Collab,2.570842
3947,United States,USA,Collab,2.01232
3944,United States,USA,Collab,1.264887
3941,United States,USA,Collab,3.665982
3934,United States,USA,Collab,3.419576
3931,United States,USA,Collab,2.505133
3919,United States,USA,Collab,0.353183
3916,United States,USA,Collab,6.045175
3915,United States,USA,Collab,0.684463
3891,United States,USA,Collab,3.772758
3889,United States,USA,Collab,1.577002
3872,United States,USA,Collab,2.001369
3864,United States,USA,Collab,1.333333
3861,United States,USA,Collab,3.279945
3842,United States,USA,Collab,0.117728
3813,United States,USA,Collab,5.081451
3812,United States,USA,Collab,6.080767
3809,United States,USA,Collab,0.246407
3808,United States,USA,Collab,0.065708
3783,United States,USA,Collab,1.251198
3763,United States,USA,Collab,0.287474
3745,United States,USA,Collab,4.580424
3727,United States,USA,Collab,3.917864
3725,United States,USA,Collab,3.950719
3711,United States,USA,Collab,0.21629
3698,United States,USA,Collab,0.613279
3689,United States,USA,Collab,0.106776
3667,United States,USA,Collab,1.916496
3665,United States,USA,Collab,3.983573
3657,United States,USA,Collab,0.531143
3656,United States,USA,Collab,3.504449
3655,United States,USA,Collab,5.026694
3628,United States,USA,Collab,3.641342
3626,United States,USA,Collab,0.580424
3616,United States,USA,Collab,9.251198
3606,United States,USA,Collab,1.251198
3566,United States,USA,Collab,3.904175
3552,United States,USA,Collab,0.892539
3550,United States,USA,Collab,8.339493
3507,United States,USA,Collab,0.50924
3494,United States,USA,Collab,1.341547
3487,United States,USA,Collab,0.492813
3485,United States,USA,Collab,0.312115
3480,United States,USA,Collab,0.958248
3448,United States,USA,Collab,3.800137
3435,United States,USA,Collab,10.661191
3407,United States,USA,Collab,2.633812
3404,United States,USA,Collab,6.505133
3400,United States,USA,Collab,0.799452
3394,United States,USA,Collab,2.548939
3381,United States,USA,Collab,0.262834
3371,United States,USA,Collab,2.976044
3369,United States,USA,Collab,0.862423
3366,United States,USA,Collab,3.819302
3362,United States,USA,Collab,0.161533
3359,United States,USA,Collab,0.607803
3348,United States,USA,Collab,0.835044
3341,United States,USA,Collab,2.683094
3336,United States,USA,Collab,6.945927
3335,United States,USA,Collab,6.499658
3323,United States,USA,Collab,7.876797
3321,United States,USA,Collab,9.026694
3319,United States,USA,Collab,10.425736
3294,United States,USA,Collab,5.921971
3237,United States,USA,Collab,1.229295
3225,United States,USA,Collab,5.021218
3224,United States,USA,Collab,0.684463
3219,United States,USA,Collab,1.919233
3204,United States,USA,Collab,1.552361
3200,United States,USA,Collab,2.587269
3198,United States,USA,Collab,0.364134
3189,United States,USA,Collab,6.529774
3187,United States,USA,Collab,5.782341
3176,United States,USA,Collab,5.327858
3159,United States,USA,Collab,7.000684
3158,United States,USA,Collab,4.418891
3157,United States,USA,Collab,8.999316
3156,United States,USA,Collab,6.080767
3126,United States,USA,Collab,0.328542
3120,United States,USA,Collab,0.999316
3112,United States,USA,Collab,0.835044
3107,United States,USA,Collab,0.454483
3099,United States,USA,Collab,2.42026
3095,United States,USA,Collab,0.336756
3093,United States,USA,Collab,0.402464
3084,United States,USA,Collab,6.253251
3002,United States,USA,Collab,5.587953
2997,United States,USA,Collab,1.347023
2991,United States,USA,Collab,2.277892
2946,United States,USA,Collab,4.72553
2920,United States,USA,Collab,0.561259
2866,United States,USA,Collab,0.046543
2860,United States,USA,Collab,5.935661
2857,United States,USA,Collab,15.964408
2839,United States,USA,Collab,0
2805,United States,USA,Collab,0.769336
2794,United States,USA,Collab,3.334702
2787,United States,USA,Collab,5.500342
2784,United States,USA,Collab,3.331964
2781,United States,USA,Collab,5.497604
2770,United States,USA,Collab,1.278576
2763,United States,USA,Collab,0.440794
2761,United States,USA,Collab,0.364134
2759,United States,USA,Collab,2.809035
2757,United States,USA,Collab,1.106092
2749,United States,USA,Collab,0.355921
2745,United States,USA,Collab,2.45859
2740,United States,USA,Collab,7.96167
2725,United States,USA,Collab,0
2723,United States,USA,Collab,1.319644
2722,United States,USA,Collab,5.735797
2721,United States,USA,Collab,6.162902
2701,United States,USA,Collab,4.246407
2700,United States,USA,Collab,1.831622
2677,United States,USA,Collab,9.839836
2674,United States,USA,Collab,10.116359
2647,United States,USA,Collab,0.698152
2628,United States,USA,Collab,3.466119
2610,United States,USA,Collab,0.106776
2606,United States,USA,Collab,0.29295
2602,United States,USA,Collab,0.25462
2557,United States,USA,Collab,1.081451
2552,United States,USA,Collab,0.323066
2533,United States,USA,Collab,3.386721
2530,United States,USA,Collab,0.70089
2499,United States,USA,Collab,0.566735
2497,United States,USA,Collab,1.664613
2495,United States,USA,Collab,0
2474,United States,USA,Collab,0.334018
2472,United States,USA,Collab,3.074606
2464,United States,USA,Collab,10.031485
2462,United States,USA,Collab,5.998631
2427,United States,USA,Collab,3.069131
2401,United States,USA,Collab,2.669405
2400,United States,USA,Collab,0.402464
2382,United States,USA,Collab,3.104723
2373,United States,USA,Collab,1.434634
2350,United States,USA,Collab,0.963723
2349,United States,USA,Collab,0.17796
2330,United States,USA,Collab,2.67488
2318,United States,USA,Collab,2.576318
2288,United States,USA,Collab,8.81588
2280,United States,USA,Collab,1.330595
2222,United States,USA,Collab,0.287474
2220,United States,USA,Collab,3.756331
2218,United States,USA,Collab,1.998631
2208,United States,USA,Collab,2.696783
2183,United States,USA,Collab,2.631075
2182,United States,USA,Collab,2.75154
2170,United States,USA,Collab,0.161533
2145,United States,USA,Collab,1.516769
2123,United States,USA,Collab,2.329911
2118,United States,USA,Collab,0.766598
2117,United States,USA,Collab,12.533881
2113,United States,USA,Collab,1.993155
2109,United States,USA,Collab,1.360712
2108,United States,USA,Collab,2.422998
2107,United States,USA,Collab,0.459959
2105,United States,USA,Collab,4.689938
2097,United States,USA,Collab,1.284052
2095,United States,USA,Collab,1.360712
2090,United States,USA,Collab,0.268309
2088,United States,USA,Collab,5.308693
2086,United States,USA,Collab,1.311431
2081,United States,USA,Collab,1.311431
2078,United States,USA,Collab,1.169062
2068,United States,USA,Collab,0.175222
2066,United States,USA,Collab,0.550308
2038,United States,USA,Collab,5.71937
2037,United States,USA,Collab,4.558522
2036,United States,USA,Collab,2.288843
2027,United States,USA,Collab,0.596851
2010,United States,USA,Collab,0.350445
2008,United States,USA,Collab,1.878166
2006,United States,USA,Collab,0.249144
2005,United States,USA,Collab,0.613279
2001,United States,USA,Collab,0.295688
2000,United States,USA,Collab,0.599589
1993,United States,USA,Collab,3.216975
1985,United States,USA,Collab,1.155373
1977,United States,USA,Collab,0.281999
1972,United States,USA,Collab,8.908966
1969,United States,USA,Collab,1.744011
1961,United States,USA,Collab,0.629706
1958,United States,USA,Collab,0.073922
1949,United States,USA,Collab,2.099932
1945,United States,USA,Collab,0.70089
1942,United States,USA,Collab,0.588638
1936,United States,USA,Collab,1.61807
1935,United States,USA,Collab,1.089665
1900,United States,USA,Collab,6.16564
1894,United States,USA,Collab,1.160849
1880,United States,USA,Collab,5.749487
1845,United States,USA,Collab,8.498289
1835,United States,USA,Collab,0.164271
1819,United States,USA,Collab,0.580424
1807,United States,USA,Collab,10.499658
1779,United States,USA,Collab,0.80219
1739,United States,USA,Collab,0.251882
1736,United States,USA,Collab,5.57974
1721,United States,USA,Collab,0.350445
1716,United States,USA,Collab,0.041068
1703,United States,USA,Collab,6.666667
1700,United States,USA,Collab,3.748118
1697,United States,USA,Collab,2.047912
1693,United States,USA,Collab,8.670773
1689,United States,USA,Collab,1.084189
1673,United States,USA,Collab,0.900753
1667,United States,USA,Collab,3.507187
1666,United States,USA,Collab,0.402464
1650,United States,USA,Collab,0.180698
1641,United States,USA,Collab,5.648186
1638,United States,USA,Collab,0.503765
1637,United States,USA,Collab,3.170431
1626,United States,USA,Collab,2.316222
1577,United States,USA,Collab,1.596167
1563,United States,USA,Collab,1.752225
1533,United States,USA,Collab,0.213552
1522,United States,USA,Collab,8.498289
1517,United States,USA,Collab,6.841889
1412,United States,USA,Collab,5.50308
1409,United States,USA,Collab,0.054757
1405,United States,USA,Collab,7.937029
1404,United States,USA,Collab,8.109514
1403,United States,USA,Collab,2.360027
1351,United States,USA,Collab,2.236824
1348,United States,USA,Collab,9.514031
1331,United States,USA,Collab,0.298426
1281,United States,USA,Collab,0.347707
1274,United States,USA,Collab,1.57974
1272,United States,USA,Collab,9.587953
1262,United States,USA,Collab,1.404517
1222,United States,USA,Collab,7.715264
1208,United States,USA,Collab,0.881588
1207,United States,USA,Collab,5.878166
1152,United States,USA,Collab,0.295688
1145,United States,USA,Collab,1.549624
1131,United States,USA,Collab,0.583162
1113,United States,USA,Collab,10.565366
1109,United States,USA,Collab,0.884326
1108,United States,USA,Collab,1.941136
1104,United States,USA,Collab,1.177276
1099,United States,USA,Collab,4.999316
1097,United States,USA,Collab,1.552361
1095,United States,USA,Collab,1.092402
1069,United States,USA,Collab,5.609856
1068,United States,USA,Collab,4.290212
1060,United States,USA,Collab,3.534565
1040,United States,USA,Collab,2.499658
1036,United States,USA,Collab,2.198494
1032,United States,USA,Collab,3.315537
1030,United States,USA,Collab,9.716632
1029,United States,USA,Collab,1.820671
1028,United States,USA,Collab,0.555784
1007,United States,USA,Collab,0.594114
1004,United States,USA,Collab,1.859001
967,United States,USA,Collab,8.336756
